frequency,raw
12739.24484,-7.664
12739.5813,-7.661
12739.91776,-7.655
12740.25421,-7.648
12740.59067,-7.644
12740.92712,-7.642
12741.26358,-7.642
12741.60004,-7.642
12741.93649,-7.64
12742.27295,-7.633
12742.60941,-7.625
12742.94586,-7.616
12743.28232,-7.61
12743.61877,-7.608
12743.95523,-7.609
12744.29169,-7.611
12744.62814,-7.612
12744.9646,-7.611
12745.30106,-7.609
12745.63751,-7.606
12745.97397,-7.603
12746.31043,-7.598
12746.64688,-7.59
12746.98334,-7.58
12747.31979,-7.571
12747.65625,-7.566
12747.99271,-7.565
12748.32916,-7.565
12748.66562,-7.565
12749.00208,-7.561
12749.33853,-7.556
12749.67499,-7.551
12750.01144,-7.551
12750.3479,-7.555
12750.68436,-7.562
12751.02081,-7.568
12751.35727,-7.57
12751.69373,-7.565
12752.03018,-7.558
12752.36664,-7.55
12752.70309,-7.545
12753.03955,-7.542
12753.37601,-7.54
12753.71246,-7.537
12754.04892,-7.534
12754.38538,-7.532
12754.72183,-7.533
12755.05829,-7.538
12755.39475,-7.544
12755.7312,-7.549
12756.06766,-7.548
12756.40411,-7.54
12756.74057,-7.528
12757.07703,-7.516
12757.41348,-7.508
12757.74994,-7.505
12758.0864,-7.508
12758.42285,-7.512
12758.75931,-7.514
12759.09576,-7.512
12759.43222,-7.505
12759.76868,-7.496
12760.10513,-7.489
12760.44159,-7.486
12760.77805,-7.488
12761.1145,-7.493
12761.45096,-7.498
12761.78742,-7.502
12762.12387,-7.502
12762.46033,-7.5
12762.79678,-7.495
12763.13324,-7.488
12763.4697,-7.482
12763.80615,-7.477
12764.14261,-7.474
12764.47907,-7.474
12764.81552,-7.476
12765.15198,-7.479
12765.48843,-7.482
12765.82489,-7.48
12766.16135,-7.473
12766.4978,-7.462
12766.83426,-7.452
12767.17072,-7.447
12767.50717,-7.449
12767.84363,-7.457
12768.18008,-7.467
12768.51654,-7.472
12768.853,-7.469
12769.18945,-7.458
12769.52591,-7.441
12769.86237,-7.425
12770.19882,-7.413
12770.53528,-7.41
12770.87174,-7.414
12771.20819,-7.423
12771.54465,-7.431
12771.8811,-7.435
12772.21756,-7.433
12772.55402,-7.425
12772.89047,-7.414
12773.22693,-7.403
12773.56339,-7.398
12773.89984,-7.402
12774.2363,-7.412
12774.57275,-7.425
12774.90921,-7.434
12775.24567,-7.433
12775.58212,-7.422
12775.91858,-7.405
12776.25504,-7.39
12776.59149,-7.385
12776.92795,-7.391
12777.2644,-7.404
12777.60086,-7.416
12777.93732,-7.418
12778.27377,-7.406
12778.61023,-7.385
12778.94669,-7.363
12779.28314,-7.349
12779.6196,-7.346
12779.95606,-7.355
12780.29251,-7.368
12780.62897,-7.379
12780.96542,-7.383
12781.30188,-7.377
12781.63834,-7.364
12781.97479,-7.351
12782.31125,-7.34
12782.64771,-7.337
12782.98416,-7.342
12783.32062,-7.352
12783.65707,-7.363
12783.99353,-7.37
12784.32999,-7.37
12784.66644,-7.363
12785.0029,-7.354
12785.33936,-7.346
12785.67581,-7.345
12786.01227,-7.351
12786.34872,-7.359
12786.68518,-7.365
12787.02164,-7.364
12787.35809,-7.354
12787.69455,-7.339
12788.03101,-7.326
12788.36746,-7.321
12788.70392,-7.324
12789.04038,-7.333
12789.37683,-7.342
12789.71329,-7.345
12790.04974,-7.341
12790.3862,-7.332
12790.72266,-7.32
12791.05911,-7.311
12791.39557,-7.308
12791.73203,-7.31
12792.06848,-7.316
12792.40494,-7.322
12792.74139,-7.324
12793.07785,-7.322
12793.41431,-7.316
12793.75076,-7.308
12794.08722,-7.3
12794.42368,-7.294
12794.76013,-7.293
12795.09659,-7.295
12795.43304,-7.299
12795.7695,-7.301
12796.10596,-7.301
12796.44241,-7.296
12796.77887,-7.29
12797.11533,-7.283
12797.45178,-7.278
12797.78824,-7.276
12798.1247,-7.276
12798.46115,-7.278
12798.79761,-7.279
12799.13406,-7.278
12799.47052,-7.276
12799.80698,-7.272
12800.14343,-7.268
12800.47989,-7.265
12800.81635,-7.263
12801.1528,-7.262
12801.48926,-7.261
12801.82571,-7.26
12802.16217,-7.257
12802.49863,-7.254
12802.83508,-7.25
12803.17154,-7.249
12803.508,-7.25
12803.84445,-7.253
12804.18091,-7.256
12804.51737,-7.259
12804.85382,-7.258
12805.19028,-7.254
12805.52673,-7.25
12805.86319,-7.248
12806.19965,-7.25
12806.5361,-7.255
12806.87256,-7.261
12807.20902,-7.265
12807.54547,-7.265
12807.88193,-7.259
12808.21838,-7.252
12808.55484,-7.246
12808.8913,-7.246
12809.22775,-7.25
12809.56421,-7.258
12809.90067,-7.264
12810.23712,-7.263
12810.57358,-7.254
12810.91003,-7.24
12811.24649,-7.227
12811.58295,-7.218
12811.9194,-7.217
12812.25586,-7.223
12812.59232,-7.23
12812.92877,-7.234
12813.26523,-7.232
12813.60169,-7.225
12813.93814,-7.218
12814.2746,-7.212
12814.61105,-7.211
12814.94751,-7.215
12815.28397,-7.221
12815.62042,-7.226
12815.95688,-7.226
12816.29334,-7.222
12816.62979,-7.214
12816.96625,-7.207
12817.3027,-7.203
12817.63916,-7.204
12817.97562,-7.212
12818.31207,-7.223
12818.64853,-7.232
12818.98499,-7.235
12819.32144,-7.232
12819.6579,-7.222
12819.99435,-7.212
12820.33081,-7.204
12820.66727,-7.201
12821.00372,-7.204
12821.34018,-7.209
12821.67664,-7.213
12822.01309,-7.213
12822.34955,-7.207
12822.68601,-7.198
12823.02246,-7.189
12823.35892,-7.184
12823.69537,-7.185
12824.03183,-7.193
12824.36829,-7.205
12824.70474,-7.215
12825.0412,-7.219
12825.37766,-7.214
12825.71411,-7.2
12826.05057,-7.184
12826.38702,-7.171
12826.72348,-7.168
12827.05994,-7.174
12827.39639,-7.185
12827.73285,-7.195
12828.06931,-7.197
12828.40576,-7.191
12828.74222,-7.178
12829.07867,-7.164
12829.41513,-7.156
12829.75159,-7.155
12830.08804,-7.162
12830.4245,-7.172
12830.76096,-7.182
12831.09741,-7.186
12831.43387,-7.182
12831.77033,-7.173
12832.10678,-7.163
12832.44324,-7.155
12832.77969,-7.153
12833.11615,-7.158
12833.45261,-7.166
12833.78906,-7.175
12834.12552,-7.18
12834.46198,-7.18
12834.79843,-7.175
12835.13489,-7.167
12835.47134,-7.158
12835.8078,-7.15
12836.14426,-7.145
12836.48071,-7.142
12836.81717,-7.141
12837.15363,-7.14
12837.49008,-7.139
12837.82654,-7.138
12838.16299,-7.137
12838.49945,-7.139
12838.83591,-7.142
12839.17236,-7.148
12839.50882,-7.152
12839.84528,-7.154
12840.18173,-7.152
12840.51819,-7.146
12840.85465,-7.138
12841.1911,-7.132
12841.52756,-7.129
12841.86401,-7.129
12842.20047,-7.132
12842.53693,-7.135
12842.87338,-7.138
12843.20984,-7.139
12843.5463,-7.138
12843.88275,-7.135
12844.21921,-7.129
12844.55566,-7.121
12844.89212,-7.113
12845.22858,-7.108
12845.56503,-7.107
12845.90149,-7.109
12846.23795,-7.111
12846.5744,-7.112
12846.91086,-7.109
12847.24731,-7.103
12847.58377,-7.097
12847.92023,-7.094
12848.25668,-7.094
12848.59314,-7.096
12848.9296,-7.1
12849.26605,-7.103
12849.60251,-7.104
12849.93897,-7.105
12850.27542,-7.105
12850.61188,-7.105
12850.94833,-7.103
12851.28479,-7.1
12851.62125,-7.097
12851.9577,-7.095
12852.29416,-7.096
12852.63062,-7.1
12852.96707,-7.104
12853.30353,-7.106
12853.63998,-7.103
12853.97644,-7.096
12854.3129,-7.086
12854.64935,-7.075
12854.98581,-7.067
12855.32227,-7.062
12855.65872,-7.062
12855.99518,-7.063
12856.33164,-7.065
12856.66809,-7.067
12857.00455,-7.068
12857.341,-7.069
12857.67746,-7.071
12858.01392,-7.072
12858.35037,-7.073
12858.68683,-7.072
12859.02329,-7.068
12859.35974,-7.063
12859.6962,-7.059
12860.03265,-7.057
12860.36911,-7.059
12860.70557,-7.065
12861.04202,-7.072
12861.37848,-7.076
12861.71494,-7.073
12862.05139,-7.065
12862.38785,-7.053
12862.7243,-7.042
12863.06076,-7.035
12863.39722,-7.033
12863.73367,-7.035
12864.07013,-7.038
12864.40659,-7.041
12864.74304,-7.042
12865.0795,-7.042
12865.41596,-7.04
12865.75241,-7.036
12866.08887,-7.03
12866.42532,-7.023
12866.76178,-7.018
12867.09824,-7.016
12867.43469,-7.019
12867.77115,-7.025
12868.10761,-7.031
12868.44406,-7.033
12868.78052,-7.027
12869.11697,-7.015
12869.45343,-7.003
12869.78989,-6.997
12870.12634,-6.999
12870.4628,-7.009
12870.79926,-7.02
12871.13571,-7.026
12871.47217,-7.022
12871.80862,-7.011
12872.14508,-6.999
12872.48154,-6.994
12872.81799,-7.001
12873.15445,-7.018
12873.49091,-7.037
12873.82736,-7.048
12874.16382,-7.047
12874.50028,-7.032
12874.83673,-7.011
12875.17319,-6.993
12875.50964,-6.986
12875.8461,-6.991
12876.18256,-7.004
12876.51901,-7.018
12876.85547,-7.028
12877.19193,-7.028
12877.52838,-7.019
12877.86484,-7.004
12878.20129,-6.989
12878.53775,-6.979
12878.87421,-6.976
12879.21066,-6.98
12879.54712,-6.987
12879.88358,-6.993
12880.22003,-6.995
12880.55649,-6.99
12880.89294,-6.98
12881.2294,-6.971
12881.56586,-6.968
12881.90231,-6.974
12882.23877,-6.987
12882.57523,-7.003
12882.91168,-7.013
12883.24814,-7.011
12883.5846,-6.998
12883.92105,-6.978
12884.25751,-6.959
12884.59396,-6.949
12884.93042,-6.951
12885.26688,-6.963
12885.60333,-6.979
12885.93979,-6.991
12886.27625,-6.994
12886.6127,-6.987
12886.94916,-6.973
12887.28561,-6.957
12887.62207,-6.945
12887.95853,-6.94
12888.29498,-6.945
12888.63144,-6.957
12888.9679,-6.97
12889.30435,-6.979
12889.64081,-6.979
12889.97726,-6.972
12890.31372,-6.96
12890.65018,-6.95
12890.98663,-6.946
12891.32309,-6.948
12891.65955,-6.955
12891.996,-6.963
12892.33246,-6.966
12892.66892,-6.966
12893.00537,-6.961
12893.34183,-6.957
12893.67828,-6.955
12894.01474,-6.958
12894.3512,-6.964
12894.68765,-6.973
12895.02411,-6.981
12895.36057,-6.987
12895.69702,-6.988
12896.03348,-6.985
12896.36993,-6.979
12896.70639,-6.971
12897.04285,-6.963
12897.3793,-6.958
12897.71576,-6.957
12898.05222,-6.96
12898.38867,-6.966
12898.72513,-6.971
12899.06158,-6.974
12899.39804,-6.972
12899.7345,-6.966
12900.07095,-6.959
12900.40741,-6.952
12900.74387,-6.951
12901.08032,-6.955
12901.41678,-6.964
12901.75324,-6.973
12902.08969,-6.978
12902.42615,-6.977
12902.7626,-6.971
12903.09906,-6.963
12903.43552,-6.956
12903.77197,-6.954
12904.10843,-6.956
12904.44489,-6.959
12904.78134,-6.962
12905.1178,-6.965
12905.45425,-6.967
12905.79071,-6.97
12906.12717,-6.974
12906.46362,-6.977
12906.80008,-6.975
12907.13654,-6.967
12907.47299,-6.955
12907.80945,-6.944
12908.14591,-6.94
12908.48236,-6.945
12908.81882,-6.959
12909.15527,-6.975
12909.49173,-6.984
12909.82819,-6.982
12910.16464,-6.97
12910.5011,-6.953
12910.83756,-6.941
12911.17401,-6.939
12911.51047,-6.947
12911.84692,-6.961
12912.18338,-6.973
12912.51984,-6.979
12912.85629,-6.976
12913.19275,-6.966
12913.52921,-6.954
12913.86566,-6.945
12914.20212,-6.942
12914.53857,-6.947
12914.87503,-6.957
12915.21149,-6.968
12915.54794,-6.976
12915.8844,-6.977
12916.22086,-6.968
12916.55731,-6.953
12916.89377,-6.939
12917.23023,-6.933
12917.56668,-6.939
12917.90314,-6.954
12918.23959,-6.971
12918.57605,-6.982
12918.91251,-6.978
12919.24896,-6.962
12919.58542,-6.94
12919.92188,-6.922
12920.25833,-6.917
12920.59479,-6.926
12920.93124,-6.943
12921.2677,-6.96
12921.60416,-6.968
12921.94061,-6.963
12922.27707,-6.947
12922.61353,-6.928
12922.94998,-6.913
12923.28644,-6.91
12923.62289,-6.92
12923.95935,-6.939
12924.29581,-6.959
12924.63226,-6.97
12924.96872,-6.969
12925.30518,-6.956
12925.64163,-6.938
12925.97809,-6.925
12926.31455,-6.922
12926.651,-6.928
12926.98746,-6.94
12927.32391,-6.949
12927.66037,-6.949
12927.99683,-6.941
12928.33328,-6.927
12928.66974,-6.914
12929.0062,-6.908
12929.34265,-6.909
12929.67911,-6.916
12930.01556,-6.927
12930.35202,-6.937
12930.68848,-6.944
12931.02493,-6.945
12931.36139,-6.941
12931.69785,-6.932
12932.0343,-6.922
12932.37076,-6.914
12932.70721,-6.912
12933.04367,-6.919
12933.38013,-6.93
12933.71658,-6.942
12934.05304,-6.946
12934.3895,-6.94
12934.72595,-6.925
12935.06241,-6.906
12935.39887,-6.89
12935.73532,-6.885
12936.07178,-6.89
12936.40823,-6.901
12936.74469,-6.914
12937.08115,-6.921
12937.4176,-6.921
12937.75406,-6.914
12938.09052,-6.905
12938.42697,-6.897
12938.76343,-6.894
12939.09988,-6.898
12939.43634,-6.907
12939.7728,-6.918
12940.10925,-6.926
12940.44571,-6.928
12940.78217,-6.922
12941.11862,-6.911
12941.45508,-6.897
12941.79153,-6.887
12942.12799,-6.883
12942.46445,-6.886
12942.8009,-6.893
12943.13736,-6.9
12943.47382,-6.904
12943.81027,-6.903
12944.14673,-6.898
12944.48319,-6.892
12944.81964,-6.887
12945.1561,-6.884
12945.49255,-6.882
12945.82901,-6.882
12946.16547,-6.884
12946.50192,-6.888
12946.83838,-6.892
12947.17484,-6.896
12947.51129,-6.896
12947.84775,-6.893
12948.1842,-6.887
12948.52066,-6.881
12948.85712,-6.878
12949.19357,-6.879
12949.53003,-6.881
12949.86649,-6.883
12950.20294,-6.88
12950.5394,-6.873
12950.87585,-6.866
12951.21231,-6.861
12951.54877,-6.862
12951.88522,-6.868
12952.22168,-6.876
12952.55814,-6.881
12952.89459,-6.879
12953.23105,-6.87
12953.56751,-6.857
12953.90396,-6.846
12954.24042,-6.842
12954.57687,-6.846
12954.91333,-6.857
12955.24979,-6.869
12955.58624,-6.877
12955.9227,-6.878
12956.25916,-6.873
12956.59561,-6.865
12956.93207,-6.858
12957.26852,-6.856
12957.60498,-6.858
12957.94144,-6.861
12958.27789,-6.863
12958.61435,-6.862
12958.95081,-6.859
12959.28726,-6.856
12959.62372,-6.853
12959.96018,-6.853
12960.29663,-6.853
12960.63309,-6.854
12960.96954,-6.856
12961.306,-6.857
12961.64246,-6.859
12961.97891,-6.859
12962.31537,-6.858
12962.65183,-6.853
12962.98828,-6.846
12963.32474,-6.839
12963.66119,-6.836
12963.99765,-6.837
12964.33411,-6.844
12964.67056,-6.852
12965.00702,-6.858
12965.34348,-6.859
12965.67993,-6.853
12966.01639,-6.843
12966.35284,-6.834
12966.6893,-6.83
12967.02576,-6.835
12967.36221,-6.847
12967.69867,-6.861
12968.03513,-6.871
12968.37158,-6.872
12968.70804,-6.863
12969.0445,-6.846
12969.38095,-6.83
12969.71741,-6.819
12970.05386,-6.819
12970.39032,-6.828
12970.72678,-6.844
12971.06323,-6.858
12971.39969,-6.867
12971.73615,-6.866
12972.0726,-6.856
12972.40906,-6.842
12972.74551,-6.829
12973.08197,-6.821
12973.41843,-6.823
12973.75488,-6.833
12974.09134,-6.848
12974.4278,-6.861
12974.76425,-6.867
12975.10071,-6.864
12975.43716,-6.854
12975.77362,-6.84
12976.11008,-6.831
12976.44653,-6.829
12976.78299,-6.834
12977.11945,-6.845
12977.4559,-6.855
12977.79236,-6.859
12978.12882,-6.856
12978.46527,-6.848
12978.80173,-6.839
12979.13818,-6.832
12979.47464,-6.831
12979.8111,-6.836
12980.14755,-6.844
12980.48401,-6.851
12980.82047,-6.854
12981.15692,-6.849
12981.49338,-6.839
12981.82983,-6.826
12982.16629,-6.816
12982.50275,-6.814
12982.8392,-6.82
12983.17566,-6.834
12983.51212,-6.848
12983.84857,-6.858
12984.18503,-6.859
12984.52148,-6.851
12984.85794,-6.836
12985.1944,-6.822
12985.53085,-6.813
12985.86731,-6.813
12986.20377,-6.823
12986.54022,-6.838
12986.87668,-6.853
12987.21314,-6.862
12987.54959,-6.862
12987.88605,-6.852
12988.2225,-6.838
12988.55896,-6.826
12988.89542,-6.821
12989.23187,-6.825
12989.56833,-6.835
12989.90479,-6.845
12990.24124,-6.85
12990.5777,-6.845
12990.91415,-6.835
12991.25061,-6.823
12991.58707,-6.814
12991.92352,-6.812
12992.25998,-6.816
12992.59644,-6.821
12992.93289,-6.826
12993.26935,-6.825
12993.6058,-6.821
12993.94226,-6.814
12994.27872,-6.808
12994.61517,-6.805
12994.95163,-6.806
12995.28809,-6.811
12995.62454,-6.818
12995.961,-6.825
12996.29746,-6.829
12996.63391,-6.828
12996.97037,-6.824
12997.30682,-6.818
12997.64328,-6.812
12997.97974,-6.81
12998.31619,-6.812
12998.65265,-6.816
12998.98911,-6.821
12999.32556,-6.824
12999.66202,-6.825
12999.99847,-6.823
13000.33493,-6.822
13000.67139,-6.821
13001.00784,-6.823
13001.3443,-6.824
13001.68076,-6.825
13002.01721,-6.823
13002.35367,-6.819
13002.69013,-6.818
13003.02658,-6.819
13003.36304,-6.825
13003.69949,-6.832
13004.03595,-6.838
13004.37241,-6.84
13004.70886,-6.837
13005.04532,-6.832
13005.38178,-6.827
13005.71823,-6.826
13006.05469,-6.828
13006.39114,-6.834
13006.7276,-6.839
13007.06406,-6.842
13007.40051,-6.842
13007.73697,-6.838
13008.07343,-6.832
13008.40988,-6.827
13008.74634,-6.824
13009.08279,-6.824
13009.41925,-6.828
13009.75571,-6.833
13010.09216,-6.837
13010.42862,-6.837
13010.76508,-6.833
13011.10153,-6.826
13011.43799,-6.817
13011.77445,-6.812
13012.1109,-6.812
13012.44736,-6.82
13012.78381,-6.832
13013.12027,-6.844
13013.45673,-6.85
13013.79318,-6.849
13014.12964,-6.84
13014.4661,-6.828
13014.80255,-6.818
13015.13901,-6.813
13015.47546,-6.815
13015.81192,-6.823
13016.14838,-6.833
13016.48483,-6.841
13016.82129,-6.844
13017.15775,-6.84
13017.4942,-6.83
13017.83066,-6.819
13018.16711,-6.81
13018.50357,-6.806
13018.84003,-6.81
13019.17648,-6.819
13019.51294,-6.83
13019.8494,-6.837
13020.18585,-6.838
13020.52231,-6.834
13020.85877,-6.827
13021.19522,-6.821
13021.53168,-6.821
13021.86813,-6.826
13022.20459,-6.834
13022.54105,-6.84
13022.8775,-6.842
13023.21396,-6.839
13023.55042,-6.831
13023.88687,-6.823
13024.22333,-6.817
13024.55978,-6.815
13024.89624,-6.818
13025.2327,-6.825
13025.56915,-6.833
13025.90561,-6.839
13026.24207,-6.84
13026.57852,-6.836
13026.91498,-6.828
13027.25143,-6.819
13027.58789,-6.813
13027.92435,-6.813
13028.2608,-6.819
13028.59726,-6.83
13028.93372,-6.841
13029.27017,-6.847
13029.60663,-6.847
13029.94309,-6.84
13030.27954,-6.832
13030.616,-6.826
13030.95245,-6.826
13031.28891,-6.832
13031.62537,-6.844
13031.96182,-6.856
13032.29828,-6.864
13032.63474,-6.865
13032.97119,-6.858
13033.30765,-6.847
13033.6441,-6.835
13033.98056,-6.826
13034.31702,-6.824
13034.65347,-6.828
13034.98993,-6.836
13035.32639,-6.842
13035.66284,-6.843
13035.9993,-6.838
13036.33575,-6.829
13036.67221,-6.82
13037.00867,-6.816
13037.34512,-6.817
13037.68158,-6.824
13038.01804,-6.831
13038.35449,-6.836
13038.69095,-6.835
13039.02741,-6.829
13039.36386,-6.822
13039.70032,-6.817
13040.03677,-6.815
13040.37323,-6.816
13040.70969,-6.819
13041.04614,-6.821
13041.3826,-6.82
13041.71906,-6.818
13042.05551,-6.816
13042.39197,-6.817
13042.72842,-6.82
13043.06488,-6.825
13043.40134,-6.831
13043.73779,-6.835
13044.07425,-6.836
13044.41071,-6.834
13044.74716,-6.829
13045.08362,-6.823
13045.42007,-6.817
13045.75653,-6.814
13046.09299,-6.813
13046.42944,-6.813
13046.7659,-6.814
13047.10236,-6.814
13047.43881,-6.813
13047.77527,-6.812
13048.11173,-6.81
13048.44818,-6.809
13048.78464,-6.808
13049.12109,-6.807
13049.45755,-6.806
13049.79401,-6.805
13050.13046,-6.803
13050.46692,-6.801
13050.80338,-6.801
13051.13983,-6.802
13051.47629,-6.803
13051.81274,-6.804
13052.1492,-6.803
13052.48566,-6.801
13052.82211,-6.8
13053.15857,-6.802
13053.49503,-6.806
13053.83148,-6.812
13054.16794,-6.817
13054.5044,-6.819
13054.84085,-6.816
13055.17731,-6.81
13055.51376,-6.803
13055.85022,-6.798
13056.18668,-6.798
13056.52313,-6.801
13056.85959,-6.806
13057.19605,-6.81
13057.5325,-6.81
13057.86896,-6.807
13058.20541,-6.802
13058.54187,-6.798
13058.87833,-6.796
13059.21478,-6.798
13059.55124,-6.802
13059.8877,-6.806
13060.22415,-6.81
13060.56061,-6.812
13060.89706,-6.812
13061.23352,-6.81
13061.56998,-6.806
13061.90643,-6.803
13062.24289,-6.802
13062.57935,-6.803
13062.9158,-6.806
13063.25226,-6.811
13063.58872,-6.815
13063.92517,-6.817
13064.26163,-6.815
13064.59808,-6.809
13064.93454,-6.804
13065.271,-6.802
13065.60745,-6.804
13065.94391,-6.81
13066.28037,-6.819
13066.61682,-6.826
13066.95328,-6.83
13067.28973,-6.829
13067.62619,-6.825
13067.96265,-6.818
13068.2991,-6.81
13068.63556,-6.804
13068.97202,-6.801
13069.30847,-6.802
13069.64493,-6.808
13069.98138,-6.817
13070.31784,-6.824
13070.6543,-6.826
13070.99075,-6.822
13071.32721,-6.812
13071.66367,-6.803
13072.00012,-6.798
13072.33658,-6.801
13072.67304,-6.81
13073.00949,-6.821
13073.34595,-6.828
13073.6824,-6.829
13074.01886,-6.824
13074.35532,-6.816
13074.69177,-6.811
13075.02823,-6.812
13075.36469,-6.821
13075.70114,-6.834
13076.0376,-6.848
13076.37405,-6.857
13076.71051,-6.859
13077.04697,-6.853
13077.38342,-6.842
13077.71988,-6.83
13078.05634,-6.821
13078.39279,-6.82
13078.72925,-6.827
13079.0657,-6.839
13079.40216,-6.853
13079.73862,-6.861
13080.07507,-6.861
13080.41153,-6.851
13080.74799,-6.837
13081.08444,-6.823
13081.4209,-6.817
13081.75736,-6.82
13082.09381,-6.831
13082.43027,-6.844
13082.76672,-6.853
13083.10318,-6.855
13083.43964,-6.85
13083.77609,-6.841
13084.11255,-6.834
13084.44901,-6.834
13084.78546,-6.843
13085.12192,-6.859
13085.45837,-6.876
13085.79483,-6.888
13086.13129,-6.891
13086.46774,-6.884
13086.8042,-6.87
13087.14066,-6.853
13087.47711,-6.84
13087.81357,-6.836
13088.15002,-6.842
13088.48648,-6.855
13088.82294,-6.87
13089.15939,-6.88
13089.49585,-6.881
13089.83231,-6.873
13090.16876,-6.859
13090.50522,-6.846
13090.84168,-6.839
13091.17813,-6.84
13091.51459,-6.849
13091.85104,-6.859
13092.1875,-6.868
13092.52396,-6.871
13092.86041,-6.87
13093.19687,-6.867
13093.53333,-6.862
13093.86978,-6.859
13094.20624,-6.858
13094.54269,-6.859
13094.87915,-6.861
13095.21561,-6.865
13095.55206,-6.869
13095.88852,-6.873
13096.22498,-6.875
13096.56143,-6.875
13096.89789,-6.873
13097.23434,-6.871
13097.5708,-6.87
13097.90726,-6.872
13098.24371,-6.875
13098.58017,-6.878
13098.91663,-6.878
13099.25308,-6.876
13099.58954,-6.871
13099.926,-6.866
13100.26245,-6.862
13100.59891,-6.861
13100.93536,-6.864
13101.27182,-6.868
13101.60828,-6.871
13101.94473,-6.872
13102.28119,-6.87
13102.61765,-6.866
13102.9541,-6.861
13103.29056,-6.858
13103.62701,-6.858
13103.96347,-6.861
13104.29993,-6.864
13104.63638,-6.867
13104.97284,-6.866
13105.3093,-6.862
13105.64575,-6.857
13105.98221,-6.853
13106.31867,-6.852
13106.65512,-6.853
13106.99158,-6.856
13107.32803,-6.858
13107.66449,-6.858
13108.00095,-6.857
13108.3374,-6.856
13108.67386,-6.856
13109.01032,-6.86
13109.34677,-6.866
13109.68323,-6.873
13110.01968,-6.878
13110.35614,-6.879
13110.6926,-6.875
13111.02905,-6.866
13111.36551,-6.856
13111.70197,-6.848
13112.03842,-6.848
13112.37488,-6.856
13112.71133,-6.87
13113.04779,-6.884
13113.38425,-6.89
13113.7207,-6.885
13114.05716,-6.869
13114.39362,-6.849
13114.73007,-6.835
13115.06653,-6.833
13115.40299,-6.843
13115.73944,-6.861
13116.0759,-6.878
13116.41235,-6.884
13116.74881,-6.879
13117.08527,-6.866
13117.42172,-6.852
13117.75818,-6.846
13118.09464,-6.848
13118.43109,-6.859
13118.76755,-6.872
13119.104,-6.882
13119.44046,-6.884
13119.77692,-6.878
13120.11337,-6.866
13120.44983,-6.854
13120.78629,-6.846
13121.12274,-6.846
13121.4592,-6.854
13121.79565,-6.864
13122.13211,-6.873
13122.46857,-6.875
13122.80502,-6.87
13123.14148,-6.859
13123.47794,-6.848
13123.81439,-6.841
13124.15085,-6.843
13124.48731,-6.852
13124.82376,-6.865
13125.16022,-6.878
13125.49667,-6.885
13125.83313,-6.885
13126.16959,-6.879
13126.50604,-6.869
13126.8425,-6.859
13127.17896,-6.852
13127.51541,-6.851
13127.85187,-6.855
13128.18832,-6.864
13128.52478,-6.873
13128.86124,-6.88
13129.19769,-6.881
13129.53415,-6.877
13129.87061,-6.868
13130.20706,-6.86
13130.54352,-6.856
13130.87997,-6.859
13131.21643,-6.866
13131.55289,-6.875
13131.88934,-6.882
13132.2258,-6.882
13132.56226,-6.876
13132.89871,-6.866
13133.23517,-6.858
13133.57163,-6.852
13133.90808,-6.852
13134.24454,-6.855
13134.58099,-6.86
13134.91745,-6.866
13135.25391,-6.87
13135.59036,-6.872
13135.92682,-6.872
13136.26328,-6.868
13136.59973,-6.862
13136.93619,-6.859
13137.27264,-6.859
13137.6091,-6.864
13137.94556,-6.872
13138.28201,-6.88
13138.61847,-6.884
13138.95493,-6.881
13139.29138,-6.874
13139.62784,-6.868
13139.96429,-6.866
13140.30075,-6.871
13140.63721,-6.879
13140.97366,-6.885
13141.31012,-6.886
13141.64658,-6.881
13141.98303,-6.875
13142.31949,-6.871
13142.65595,-6.872
13142.9924,-6.877
13143.32886,-6.883
13143.66531,-6.887
13144.00177,-6.888
13144.33823,-6.887
13144.67468,-6.888
13145.01114,-6.891
13145.3476,-6.894
13145.68405,-6.897
13146.02051,-6.896
13146.35696,-6.893
13146.69342,-6.89
13147.02988,-6.891
13147.36633,-6.895
13147.70279,-6.903
13148.03925,-6.91
13148.3757,-6.913
13148.71216,-6.91
13149.04862,-6.905
13149.38507,-6.9
13149.72153,-6.898
13150.05798,-6.898
13150.39444,-6.901
13150.7309,-6.903
13151.06735,-6.902
13151.40381,-6.9
13151.74027,-6.897
13152.07672,-6.897
13152.41318,-6.901
13152.74963,-6.908
13153.08609,-6.915
13153.42255,-6.919
13153.759,-6.92
13154.09546,-6.916
13154.43192,-6.912
13154.76837,-6.91
13155.10483,-6.911
13155.44128,-6.916
13155.77774,-6.921
13156.1142,-6.924
13156.45065,-6.922
13156.78711,-6.915
13157.12357,-6.906
13157.46002,-6.898
13157.79648,-6.893
13158.13294,-6.891
13158.46939,-6.892
13158.80585,-6.894
13159.1423,-6.899
13159.47876,-6.905
13159.81522,-6.912
13160.15167,-6.921
13160.48813,-6.927
13160.82459,-6.928
13161.16104,-6.924
13161.4975,-6.917
13161.83395,-6.91
13162.17041,-6.908
13162.50687,-6.911
13162.84332,-6.919
13163.17978,-6.929
13163.51624,-6.938
13163.85269,-6.941
13164.18915,-6.94
13164.5256,-6.935
13164.86206,-6.928
13165.19852,-6.923
13165.53497,-6.92
13165.87143,-6.921
13166.20789,-6.925
13166.54434,-6.932
13166.8808,-6.939
13167.21726,-6.943
